estado,anio,mes_num,surtidas,total
NAYARIT,2024,4,52149.0,52938
NAYARIT,2024,5,51380.0,52314
NAYARIT,2024,6,48161.0,49321
NAYARIT,2024,7,48847.0,49944
NAYARIT,2024,8,48075.0,49401
NAYARIT,2024,9,47221.0,48659
NAYARIT,2024,10,51635.0,53227
NAYARIT,2024,11,45002.0,46800
NAYARIT,2024,12,42272.0,43903
NUEVO LEÓN,2018,1,74673.0,75378
NUEVO LEÓN,2018,2,70697.0,71517
NUEVO LEÓN,2018,3,73848.0,74447
NUEVO LEÓN,2018,4,75694.0,76394
NUEVO LEÓN,2018,5,77801.0,79824
NUEVO LEÓN,2018,6,68132.0,69993
NUEVO LEÓN,2018,7,70662.0,72184
NUEVO LEÓN,2018,8,73796.0,75919
NUEVO LEÓN,2018,9,70144.0,71735
NUEVO LEÓN,2018,10,76699.0,79627
NUEVO LEÓN,2018,11,74987.0,78117
NUEVO LEÓN,2018,12,67719.0,70334
NUEVO LEÓN,2019,1,73277.0,75795
NUEVO LEÓN,2019,2,67777.0,70475
NUEVO LEÓN,2019,3,43318.0,45433
NUEVO LEÓN,2019,4,65550.0,70290
NUEVO LEÓN,2019,5,69372.0,73539
NUEVO LEÓN,2019,6,65403.0,68745
NUEVO LEÓN,2019,7,68683.0,72007
NUEVO LEÓN,2019,8,68286.0,70956
NUEVO LEÓN,2019,9,65995.0,68633
NUEVO LEÓN,2019,10,76591.0,79468
NUEVO LEÓN,2019,11,73634.0,76518
NUEVO LEÓN,2019,12,68752.0,71014
NUEVO LEÓN,2020,1,69175.0,72733
NUEVO LEÓN,2020,2,74073.0,78016
NUEVO LEÓN,2020,3,62209.0,66144
NUEVO LEÓN,2020,4,40786.0,42849
NUEVO LEÓN,2020,5,37698.0,39966
NUEVO LEÓN,2020,6,43542.0,45625
NUEVO LEÓN,2020,7,47321.0,49800
NUEVO LEÓN,2020,8,49499.0,51525
NUEVO LEÓN,2020,9,50191.0,51801
NUEVO LEÓN,2020,10,55860.0,58176
NUEVO LEÓN,2020,11,42480.0,44117
NUEVO LEÓN,2020,12,48891.0,50448
NUEVO LEÓN,2021,1,45405.0,47016
NUEVO LEÓN,2021,2,42802.0,44157
NUEVO LEÓN,2021,3,47597.0,49012
NUEVO LEÓN,2021,4,14179.0,14679
NUEVO LEÓN,2021,5,50022.0,51597
NUEVO LEÓN,2021,6,55085.0,56622
NUEVO LEÓN,2021,7,60477.0,62514
NUEVO LEÓN,2021,8,57904.0,59628
NUEVO LEÓN,2021,9,61232.0,62872
NUEVO LEÓN,2021,10,58799.0,60291
NUEVO LEÓN,2021,11,35431.0,36688
NUEVO LEÓN,2021,12,57355.0,59330
NUEVO LEÓN,2022,1,56552.0,58001
NUEVO LEÓN,2022,2,56786.0,58275
NUEVO LEÓN,2022,3,66586.0,68215
NUEVO LEÓN,2022,4,57269.0,59272
NUEVO LEÓN,2022,5,63971.0,66168
NUEVO LEÓN,2022,6,38757.0,40062
NUEVO LEÓN,2022,7,59748.0,61484
NUEVO LEÓN,2022,8,66293.0,68081
NUEVO LEÓN,2022,9,61045.0,62720
NUEVO LEÓN,2022,10,65665.0,67648
NUEVO LEÓN,2022,11,68391.0,70474
NUEVO LEÓN,2022,12,64964.0,66870
NUEVO LEÓN,2023,1,70020.0,71595
NUEVO LEÓN,2023,2,64931.0,66963
NUEVO LEÓN,2023,3,72454.0,76763
NUEVO LEÓN,2023,4,62445.0,65004
NUEVO LEÓN,2023,5,73045.0,75268
NUEVO LEÓN,2023,6,54186.0,56023
NUEVO LEÓN,2023,7,67987.0,69131
NUEVO LEÓN,2023,8,76659.0,77829
NUEVO LEÓN,2023,9,73722.0,74756
NUEVO LEÓN,2023,10,77753.0,79447
NUEVO LEÓN,2023,11,75071.0,77721
NUEVO LEÓN,2023,12,66787.0,69510
NUEVO LEÓN,2024,1,76841.0,79566
NUEVO LEÓN,2024,2,68395.0,73316
NUEVO LEÓN,2024,3,65795.0,69682
NUEVO LEÓN,2024,4,73501.0,76243
NUEVO LEÓN,2024,5,70792.0,74166
NUEVO LEÓN,2024,6,59359.0,61512
NUEVO LEÓN,2024,7,67744.0,70502
NUEVO LEÓN,2024,8,64964.0,68988
NUEVO LEÓN,2024,9,63840.0,66799
NUEVO LEÓN,2024,10,71583.0,75335
NUEVO LEÓN,2024,11,66288.0,70018
NUEVO LEÓN,2024,12,62275.0,66826
OAXACA,2018,1,64686.0,67797
OAXACA,2018,2,56836.0,61103
OAXACA,2018,3,56884.0,60099
OAXACA,2018,4,60370.0,64282
OAXACA,2018,5,60578.0,65703
OAXACA,2018,6,56427.0,60451
OAXACA,2018,7,59413.0,63871
OAXACA,2018,8,63547.0,68277
OAXACA,2018,9,61671.0,65335
OAXACA,2018,10,69602.0,74474
OAXACA,2018,11,61349.0,66511
OAXACA,2018,12,49437.0,55151
OAXACA,2019,1,65452.0,69903
OAXACA,2019,2,57117.0,63619
OAXACA,2019,3,38450.0,42352
OAXACA,2019,4,53981.0,60880
OAXACA,2019,5,58955.0,65635
OAXACA,2019,6,62344.0,68139
OAXACA,2019,7,59912.0,65623
OAXACA,2019,8,63109.0,67546
OAXACA,2019,9,59652.0,64141
OAXACA,2019,10,69124.0,75458
OAXACA,2019,11,64693.0,70302
OAXACA,2019,12,57325.0,60682
OAXACA,2020,1,57278.0,64085
OAXACA,2020,2,55391.0,63317
OAXACA,2020,3,55165.0,64023
OAXACA,2020,4,28394.0,34674
OAXACA,2020,5,25627.0,31992
OAXACA,2020,6,30436.0,37885
OAXACA,2020,7,29197.0,35566
OAXACA,2020,8,33005.0,37019
OAXACA,2020,9,34143.0,38106
OAXACA,2020,10,40843.0,45059
OAXACA,2020,11,34046.0,38573
OAXACA,2020,12,37347.0,41756
OAXACA,2021,1,36145.0,42441
OAXACA,2021,2,32582.0,38935
OAXACA,2021,3,32059.0,38467
OAXACA,2021,4,9059.0,12695
OAXACA,2021,5,37753.0,44608
OAXACA,2021,6,41032.0,48761
OAXACA,2021,7,43776.0,51353
OAXACA,2021,8,44724.0,50689
OAXACA,2021,9,46692.0,52177
OAXACA,2021,10,48111.0,53649
OAXACA,2021,11,27479.0,31638
OAXACA,2021,12,42005.0,47742
OAXACA,2022,1,53572.0,58647
OAXACA,2022,2,48707.0,54540
OAXACA,2022,3,54656.0,62902
OAXACA,2022,4,47285.0,53808
OAXACA,2022,5,54831.0,60058
OAXACA,2022,6,33119.0,37558
OAXACA,2022,7,53529.0,59212
OAXACA,2022,8,61138.0,66227
OAXACA,2022,9,54213.0,59203
OAXACA,2022,10,59454.0,67466
OAXACA,2022,11,61314.0,66713
OAXACA,2022,12,52594.0,56957
OAXACA,2023,1,66127.0,70082
OAXACA,2023,2,58755.0,63139
OAXACA,2023,3,65682.0,72177
OAXACA,2023,4,56051.0,60300
OAXACA,2023,5,65168.0,68754
OAXACA,2023,6,50309.0,53154
OAXACA,2023,7,60169.0,62263
OAXACA,2023,8,72354.0,74427
OAXACA,2023,9,68548.0,70622
OAXACA,2023,10,73986.0,76600
OAXACA,2023,11,70240.0,72299
OAXACA,2023,12,56287.0,57926
OAXACA,2024,1,74992.0,76519
OAXACA,2024,2,71284.0,73009
OAXACA,2024,3,61461.0,63748
OAXACA,2024,4,76504.0,78056
OAXACA,2024,5,74664.0,76198
OAXACA,2024,6,67378.0,68703
OAXACA,2024,7,73042.0,74397
OAXACA,2024,8,74630.0,76253
OAXACA,2024,9,72925.0,74203
OAXACA,2024,10,81792.0,83487
OAXACA,2024,11,74229.0,75747
OAXACA,2024,12,64538.0,66321
PUEBLA,2018,1,81046.0,82486
PUEBLA,2018,2,74178.0,75311
PUEBLA,2018,3,76329.0,77579
PUEBLA,2018,4,77957.0,80169
PUEBLA,2018,5,79617.0,81686
PUEBLA,2018,6,72257.0,74692
PUEBLA,2018,7,73283.0,74948
PUEBLA,2018,8,78915.0,80871
PUEBLA,2018,9,74783.0,76829
PUEBLA,2018,10,83433.0,85598
PUEBLA,2018,11,77062.0,78605
PUEBLA,2018,12,70504.0,71558
PUEBLA,2019,1,79506.0,80987
PUEBLA,2019,2,71614.0,74631
PUEBLA,2019,3,47100.0,48565
PUEBLA,2019,4,73927.0,75928
PUEBLA,2019,5,76712.0,78800
PUEBLA,2019,6,74948.0,77139
PUEBLA,2019,7,80236.0,81956
PUEBLA,2019,8,52348.0,53731
PUEBLA,2019,9,77858.0,79707
PUEBLA,2019,10,86383.0,88323
PUEBLA,2019,11,81610.0,83583
PUEBLA,2019,12,78052.0,79507
PUEBLA,2020,1,81422.0,83397
PUEBLA,2020,2,80283.0,82743
PUEBLA,2020,3,79373.0,82333
PUEBLA,2020,4,50388.0,51937
PUEBLA,2020,5,42852.0,45267
PUEBLA,2020,6,46516.0,48732
PUEBLA,2020,7,50852.0,52826
PUEBLA,2020,8,48849.0,50215
PUEBLA,2020,9,51168.0,52724
PUEBLA,2020,10,57928.0,59474
PUEBLA,2020,11,48013.0,49221
PUEBLA,2020,12,57081.0,58023
PUEBLA,2021,1,55205.0,55985
PUEBLA,2021,2,50920.0,51802
PUEBLA,2021,3,50562.0,51381
PUEBLA,2021,4,17353.0,17775
PUEBLA,2021,5,55582.0,56350
PUEBLA,2021,6,61588.0,62425
PUEBLA,2021,7,67922.0,68898
PUEBLA,2021,8,66015.0,67019
PUEBLA,2021,9,70951.0,71772
PUEBLA,2021,10,71114.0,72137
PUEBLA,2021,11,40251.0,40965
PUEBLA,2021,12,68985.0,69937
PUEBLA,2022,1,74522.0,75790
PUEBLA,2022,2,69446.0,71034
PUEBLA,2022,3,79450.0,81176
PUEBLA,2022,4,70871.0,72630
PUEBLA,2022,5,79614.0,80986
PUEBLA,2022,6,49459.0,50312
PUEBLA,2022,7,78621.0,80939
PUEBLA,2022,8,80726.0,82691
PUEBLA,2022,9,73520.0,75401
PUEBLA,2022,10,82159.0,84096
PUEBLA,2022,11,82263.0,84103
PUEBLA,2022,12,77814.0,78915
PUEBLA,2023,1,88759.0,89674
PUEBLA,2023,2,81918.0,83260
PUEBLA,2023,3,89205.0,94046
PUEBLA,2023,4,80306.0,82818
PUEBLA,2023,5,90242.0,93141
PUEBLA,2023,6,68826.0,70241
PUEBLA,2023,7,88442.0,89808
PUEBLA,2023,8,90832.0,91702
PUEBLA,2023,9,91943.0,93018
PUEBLA,2023,10,98318.0,99341
PUEBLA,2023,11,90598.0,91631
PUEBLA,2023,12,81749.0,82542
PUEBLA,2024,1,94772.0,95485
PUEBLA,2024,2,92961.0,94066
PUEBLA,2024,3,88462.0,89540
PUEBLA,2024,4,98456.0,99333
PUEBLA,2024,5,97204.0,97894
PUEBLA,2024,6,91784.0,92512
PUEBLA,2024,7,96616.0,97409
PUEBLA,2024,8,96976.0,97842
PUEBLA,2024,9,95259.0,96328
PUEBLA,2024,10,106385.0,107497
PUEBLA,2024,11,95890.0,97163
PUEBLA,2024,12,88258.0,89613
QUERETARO,2018,1,40963.0,41369
QUERETARO,2018,2,38621.0,39066
QUERETARO,2018,3,38933.0,39386
QUERETARO,2018,4,39745.0,40157
QUERETARO,2018,5,41030.0,41755
QUERETARO,2018,6,37548.0,38138
QUERETARO,2018,7,38562.0,39018
QUERETARO,2018,8,41164.0,41481
QUERETARO,2018,9,39436.0,39793
QUERETARO,2018,10,44804.0,45150
QUERETARO,2018,11,41138.0,41508
QUERETARO,2018,12,36389.0,36881
QUERETARO,2019,1,41873.0,42174
QUERETARO,2019,2,37939.0,38353
QUERETARO,2019,3,24095.0,24458
QUERETARO,2019,4,36842.0,37618
QUERETARO,2019,5,38839.0,39593
QUERETARO,2019,6,36452.0,37219
QUERETARO,2019,7,36318.0,37112
QUERETARO,2019,8,35033.0,35724
QUERETARO,2019,9,34665.0,35201
QUERETARO,2019,10,42445.0,43076
QUERETARO,2019,11,37622.0,38336
QUERETARO,2019,12,35706.0,36191
QUERETARO,2020,1,37444.0,38164
QUERETARO,2020,2,36924.0,37854
QUERETARO,2020,3,36131.0,37344
QUERETARO,2020,4,24178.0,25745
QUERETARO,2020,5,21390.0,23900
QUERETARO,2020,6,22349.0,25545
QUERETARO,2020,7,26706.0,28808
QUERETARO,2020,8,24203.0,26193
QUERETARO,2020,9,26373.0,27974
QUERETARO,2020,10,29650.0,30401
QUERETARO,2020,11,24149.0,24481
QUERETARO,2020,12,29063.0,29388
QUERETARO,2021,1,27568.0,28048
QUERETARO,2021,2,26714.0,27213
QUERETARO,2021,3,27732.0,28004
QUERETARO,2021,4,9142.0,9317
QUERETARO,2021,5,29476.0,29726
QUERETARO,2021,6,31406.0,31668
QUERETARO,2021,7,33119.0,33404
QUERETARO,2021,8,33550.0,33820
QUERETARO,2021,9,35283.0,35517
QUERETARO,2021,10,34587.0,34844
QUERETARO,2021,11,21771.0,21946
QUERETARO,2021,12,35471.0,35693
QUERETARO,2022,1,35192.0,35412
QUERETARO,2022,2,34782.0,34994
QUERETARO,2022,3,40050.0,40291
QUERETARO,2022,4,35783.0,36049
QUERETARO,2022,5,39431.0,39724
QUERETARO,2022,6,23736.0,23965
QUERETARO,2022,7,36848.0,37185
QUERETARO,2022,8,41558.0,41817
QUERETARO,2022,9,37905.0,38177
QUERETARO,2022,10,40683.0,41059
QUERETARO,2022,11,42970.0,43231
QUERETARO,2022,12,40875.0,41284
QUERETARO,2023,1,43344.0,43567
QUERETARO,2023,2,39144.0,39385
QUERETARO,2023,3,42741.0,42947
QUERETARO,2023,4,37075.0,37265
QUERETARO,2023,5,43769.0,44047
QUERETARO,2023,6,32648.0,32793
QUERETARO,2023,7,40983.0,41146
QUERETARO,2023,8,44431.0,44580
QUERETARO,2023,9,42680.0,42849
QUERETARO,2023,10,44622.0,44901
QUERETARO,2023,11,42272.0,42506
QUERETARO,2023,12,38950.0,39250
QUERETARO,2024,1,46763.0,47045
QUERETARO,2024,2,42829.0,43148
QUERETARO,2024,3,42816.0,43356
QUERETARO,2024,4,47165.0,47511
QUERETARO,2024,5,46873.0,47258
QUERETARO,2024,6,43147.0,43451
QUERETARO,2024,7,46246.0,46553
QUERETARO,2024,8,44674.0,45142
QUERETARO,2024,9,44191.0,44670
QUERETARO,2024,10,50001.0,50464
QUERETARO,2024,11,41373.0,41991
QUERETARO,2024,12,41265.0,41990
QUINTANA ROO,2018,1,34592.0,34838
QUINTANA ROO,2018,2,30140.0,30487
QUINTANA ROO,2018,3,32896.0,33149
QUINTANA ROO,2018,4,34602.0,34925
QUINTANA ROO,2018,5,35137.0,35768
QUINTANA ROO,2018,6,30650.0,31227
QUINTANA ROO,2018,7,34385.0,34973
QUINTANA ROO,2018,8,36285.0,36860
QUINTANA ROO,2018,9,32375.0,32756
QUINTANA ROO,2018,10,36016.0,36508
QUINTANA ROO,2018,11,32843.0,33158
QUINTANA ROO,2018,12,28471.0,28745
QUINTANA ROO,2019,1,33942.0,34206
QUINTANA ROO,2019,2,30375.0,30778
QUINTANA ROO,2019,3,17774.0,18066
QUINTANA ROO,2019,4,30528.0,31126
QUINTANA ROO,2019,5,34265.0,34845
QUINTANA ROO,2019,6,31406.0,31853
QUINTANA ROO,2019,7,32594.0,33047
QUINTANA ROO,2019,8,34909.0,35307
QUINTANA ROO,2019,9,33733.0,34062
QUINTANA ROO,2019,10,37223.0,37753
QUINTANA ROO,2019,11,33117.0,33571
QUINTANA ROO,2019,12,31488.0,31773
QUINTANA ROO,2020,1,32508.0,33354
QUINTANA ROO,2020,2,31508.0,32477
QUINTANA ROO,2020,3,31612.0,32760
QUINTANA ROO,2020,4,16320.0,17334
QUINTANA ROO,2020,5,15464.0,16564
QUINTANA ROO,2020,6,18270.0,19398
QUINTANA ROO,2020,7,19064.0,20115
QUINTANA ROO,2020,8,20600.0,21526
QUINTANA ROO,2020,9,20863.0,21520
QUINTANA ROO,2020,10,22845.0,23403
QUINTANA ROO,2020,11,19781.0,20667
QUINTANA ROO,2020,12,22990.0,24272
QUINTANA ROO,2021,1,22780.0,23977
QUINTANA ROO,2021,2,21573.0,22546
QUINTANA ROO,2021,3,22526.0,23202
QUINTANA ROO,2021,4,5476.0,5857
QUINTANA ROO,2021,5,23474.0,24102
QUINTANA ROO,2021,6,25772.0,26367
QUINTANA ROO,2021,7,27273.0,28126
QUINTANA ROO,2021,8,27590.0,28336
QUINTANA ROO,2021,9,26121.0,26924
QUINTANA ROO,2021,10,26928.0,27761
QUINTANA ROO,2021,11,15995.0,16524
QUINTANA ROO,2021,12,25870.0,26486
QUINTANA ROO,2022,1,25872.0,26404
QUINTANA ROO,2022,2,26112.0,26795
QUINTANA ROO,2022,3,30884.0,31771
QUINTANA ROO,2022,4,26226.0,27161
QUINTANA ROO,2022,5,29407.0,30357
QUINTANA ROO,2022,6,18891.0,19353
QUINTANA ROO,2022,7,29604.0,30317
QUINTANA ROO,2022,8,31614.0,32367
QUINTANA ROO,2022,9,28676.0,29493
QUINTANA ROO,2022,10,30895.0,32112
QUINTANA ROO,2022,11,31184.0,32112
QUINTANA ROO,2022,12,30319.0,31363
QUINTANA ROO,2023,1,32195.0,32749
QUINTANA ROO,2023,2,28986.0,29901
QUINTANA ROO,2023,3,33807.0,35970
QUINTANA ROO,2023,4,29807.0,30650
QUINTANA ROO,2023,5,34775.0,35879
QUINTANA ROO,2023,6,27092.0,27651
QUINTANA ROO,2023,7,33369.0,33841
QUINTANA ROO,2023,8,36456.0,36899
QUINTANA ROO,2023,9,33799.0,34398
QUINTANA ROO,2023,10,37188.0,37642
QUINTANA ROO,2023,11,32711.0,33387
QUINTANA ROO,2023,12,29510.0,29937
QUINTANA ROO,2024,1,36378.0,36730
QUINTANA ROO,2024,2,34376.0,34917
QUINTANA ROO,2024,3,31011.0,31663
QUINTANA ROO,2024,4,37652.0,38032
QUINTANA ROO,2024,5,38319.0,38707
QUINTANA ROO,2024,6,34676.0,34917
QUINTANA ROO,2024,7,35932.0,36107
QUINTANA ROO,2024,8,37485.0,37697
QUINTANA ROO,2024,9,37120.0,37401
QUINTANA ROO,2024,10,40882.0,41188
QUINTANA ROO,2024,11,37232.0,37634
QUINTANA ROO,2024,12,33319.0,34044
SAN LUIS POTOSI,2018,1,92490.0,93872
SAN LUIS POTOSI,2018,2,84933.0,86486
SAN LUIS POTOSI,2018,3,86988.0,88229
SAN LUIS POTOSI,2018,4,88219.0,89894
SAN LUIS POTOSI,2018,5,89825.0,92358
SAN LUIS POTOSI,2018,6,76344.0,78410
SAN LUIS POTOSI,2018,7,87676.0,90191
SAN LUIS POTOSI,2018,8,89616.0,92034
SAN LUIS POTOSI,2018,9,82446.0,84056
SAN LUIS POTOSI,2018,10,90885.0,92646
SAN LUIS POTOSI,2018,11,85598.0,87012
SAN LUIS POTOSI,2018,12,78387.0,79981
SAN LUIS POTOSI,2019,1,90534.0,92023
SAN LUIS POTOSI,2019,2,79801.0,82043
SAN LUIS POTOSI,2019,3,52302.0,53993
SAN LUIS POTOSI,2019,4,78320.0,80835
SAN LUIS POTOSI,2019,5,87544.0,89642
SAN LUIS POTOSI,2019,6,80324.0,82720
SAN LUIS POTOSI,2019,7,85321.0,87861
SAN LUIS POTOSI,2019,8,62285.0,64508
SAN LUIS POTOSI,2019,9,84296.0,86946
SAN LUIS POTOSI,2019,10,91959.0,94708
SAN LUIS POTOSI,2019,11,86202.0,88740
SAN LUIS POTOSI,2019,12,82825.0,84421
SAN LUIS POTOSI,2020,1,87580.0,90572
SAN LUIS POTOSI,2020,2,81090.0,84511
SAN LUIS POTOSI,2020,3,79686.0,83733
SAN LUIS POTOSI,2020,4,51899.0,54891
SAN LUIS POTOSI,2020,5,42657.0,45830
SAN LUIS POTOSI,2020,6,50833.0,53887
SAN LUIS POTOSI,2020,7,54754.0,57501
SAN LUIS POTOSI,2020,8,51509.0,53211
SAN LUIS POTOSI,2020,9,53770.0,55309
SAN LUIS POTOSI,2020,10,62906.0,64586
SAN LUIS POTOSI,2020,11,50625.0,52361
SAN LUIS POTOSI,2020,12,55395.0,57297
SAN LUIS POTOSI,2021,1,53524.0,57758
SAN LUIS POTOSI,2021,2,48752.0,52931
SAN LUIS POTOSI,2021,3,52798.0,55668
SAN LUIS POTOSI,2021,4,15958.0,17554
SAN LUIS POTOSI,2021,5,59269.0,61519
SAN LUIS POTOSI,2021,6,64935.0,66925
SAN LUIS POTOSI,2021,7,67997.0,69723
SAN LUIS POTOSI,2021,8,64952.0,66668
SAN LUIS POTOSI,2021,9,71833.0,73319
SAN LUIS POTOSI,2021,10,72368.0,73927
SAN LUIS POTOSI,2021,11,41497.0,42768
SAN LUIS POTOSI,2021,12,72079.0,74818
SAN LUIS POTOSI,2022,1,73209.0,74828
SAN LUIS POTOSI,2022,2,70628.0,72144
SAN LUIS POTOSI,2022,3,83070.0,85451
SAN LUIS POTOSI,2022,4,68633.0,70835
SAN LUIS POTOSI,2022,5,78169.0,80045
SAN LUIS POTOSI,2022,6,48300.0,49703
SAN LUIS POTOSI,2022,7,71792.0,73756
SAN LUIS POTOSI,2022,8,79414.0,81106
SAN LUIS POTOSI,2022,9,72236.0,73894
SAN LUIS POTOSI,2022,10,77438.0,80080
SAN LUIS POTOSI,2022,11,81835.0,84117
SAN LUIS POTOSI,2022,12,77472.0,79149
SAN LUIS POTOSI,2023,1,91071.0,92192
SAN LUIS POTOSI,2023,2,79028.0,80293
SAN LUIS POTOSI,2023,3,93434.0,95435
SAN LUIS POTOSI,2023,4,78235.0,79147
SAN LUIS POTOSI,2023,5,91432.0,92333
SAN LUIS POTOSI,2023,6,68536.0,69033
SAN LUIS POTOSI,2023,7,85320.0,85828
SAN LUIS POTOSI,2023,8,94369.0,94904
SAN LUIS POTOSI,2023,9,93292.0,93888
SAN LUIS POTOSI,2023,10,96259.0,96969
SAN LUIS POTOSI,2023,11,90432.0,91125
SAN LUIS POTOSI,2023,12,87883.0,88378
SAN LUIS POTOSI,2024,1,101017.0,101564
SAN LUIS POTOSI,2024,2,92941.0,93543
SAN LUIS POTOSI,2024,3,84873.0,85400
SAN LUIS POTOSI,2024,4,98283.0,98785
SAN LUIS POTOSI,2024,5,96662.0,97183
SAN LUIS POTOSI,2024,6,88039.0,88453
SAN LUIS POTOSI,2024,7,98162.0,98573
SAN LUIS POTOSI,2024,8,97288.0,97800
SAN LUIS POTOSI,2024,9,94583.0,95096
SAN LUIS POTOSI,2024,10,105142.0,105681
SAN LUIS POTOSI,2024,11,95374.0,95918
SAN LUIS POTOSI,2024,12,90332.0,90808
SINALOA,2018,1,160491.0,163704
SINALOA,2018,2,142923.0,146447
SINALOA,2018,3,142663.0,145986
SINALOA,2018,4,155996.0,159783
SINALOA,2018,5,151798.0,157211
SINALOA,2018,6,138023.0,143521
SINALOA,2018,7,141785.0,148515
SINALOA,2018,8,157988.0,165232
SINALOA,2018,9,144447.0,150142
SINALOA,2018,10,161285.0,168526
SINALOA,2018,11,154518.0,160234
SINALOA,2018,12,135666.0,139935
SINALOA,2019,1,156319.0,161059
SINALOA,2019,2,140175.0,145981
SINALOA,2019,3,91322.0,94643
SINALOA,2019,4,138127.0,145236
SINALOA,2019,5,147590.0,154439
SINALOA,2019,6,142034.0,147324
SINALOA,2019,7,147034.0,152306
SINALOA,2019,8,132798.0,136213
SINALOA,2019,9,148944.0,153246
SINALOA,2019,10,161477.0,166931
SINALOA,2019,11,150994.0,155914
SINALOA,2019,12,149767.0,152721
SINALOA,2020,1,145917.0,152249
SINALOA,2020,2,149228.0,154843
SINALOA,2020,3,148052.0,153662
SINALOA,2020,4,74280.0,78806
SINALOA,2020,5,66725.0,72395
SINALOA,2020,6,70999.0,76697
SINALOA,2020,7,78893.0,83775
SINALOA,2020,8,83955.0,87574
SINALOA,2020,9,90482.0,94223
SINALOA,2020,10,106085.0,110859
SINALOA,2020,11,83880.0,87000
SINALOA,2020,12,93335.0,96628
SINALOA,2021,1,96389.0,99616
SINALOA,2021,2,93128.0,96542
SINALOA,2021,3,93853.0,97415
SINALOA,2021,4,22352.0,24036
SINALOA,2021,5,102331.0,107192
SINALOA,2021,6,107756.0,111554
SINALOA,2021,7,107209.0,110360
SINALOA,2021,8,101878.0,104782
SINALOA,2021,9,115035.0,118965
SINALOA,2021,10,113187.0,116460
SINALOA,2021,11,63885.0,66412
SINALOA,2021,12,110160.0,113398
SINALOA,2022,1,119057.0,122031
SINALOA,2022,2,111185.0,114321
SINALOA,2022,3,131240.0,135087
SINALOA,2022,4,116677.0,120812
SINALOA,2022,5,129012.0,133178
SINALOA,2022,6,83378.0,85376
SINALOA,2022,7,123829.0,127494
SINALOA,2022,8,132276.0,136291
SINALOA,2022,9,126674.0,129600
SINALOA,2022,10,137575.0,141614
SINALOA,2022,11,140175.0,143993
SINALOA,2022,12,128535.0,131956
SINALOA,2023,1,146317.0,149353
SINALOA,2023,2,134330.0,137549
SINALOA,2023,3,149839.0,158701
SINALOA,2023,4,134604.0,138882
SINALOA,2023,5,153145.0,158095
SINALOA,2023,6,115114.0,118746
SINALOA,2023,7,141849.0,144945
SINALOA,2023,8,159733.0,162352
SINALOA,2023,9,155343.0,158692
SINALOA,2023,10,161605.0,165872
SINALOA,2023,11,156762.0,162072
SINALOA,2023,12,148625.0,152238
SINALOA,2024,1,172592.0,174786
SINALOA,2024,2,155604.0,160482
SINALOA,2024,3,146487.0,151317
SINALOA,2024,4,175723.0,178803
SINALOA,2024,5,167675.0,170390
SINALOA,2024,6,151958.0,154093
SINALOA,2024,7,166713.0,169670
SINALOA,2024,8,160650.0,163143
SINALOA,2024,9,155789.0,159095
SINALOA,2024,10,174028.0,177267
SINALOA,2024,11,159917.0,163946
SINALOA,2024,12,152619.0,157263
SONORA,2018,1,91892.0,93478
SONORA,2018,2,80313.0,83043
SONORA,2018,3,82117.0,83767
SONORA,2018,4,83564.0,85925
SONORA,2018,5,85798.0,89721
SONORA,2018,6,76536.0,79642
SONORA,2018,7,76528.0,79051
SONORA,2018,8,81905.0,84844
SONORA,2018,9,81954.0,84412
SONORA,2018,10,91451.0,93303
SONORA,2018,11,88430.0,90314
SONORA,2018,12,78660.0,81141
SONORA,2019,1,86930.0,88781
SONORA,2019,2,80054.0,81888
SONORA,2019,3,49352.0,51043
SONORA,2019,4,75639.0,78678
SONORA,2019,5,83941.0,87438
SONORA,2019,6,77759.0,80627
SONORA,2019,7,81044.0,83535
SONORA,2019,8,79087.0,80784
SONORA,2019,9,80102.0,81764
SONORA,2019,10,92197.0,94375
SONORA,2019,11,82268.0,84323
SONORA,2019,12,81698.0,82982
SONORA,2020,1,90746.0,93786
SONORA,2020,2,82524.0,86384
SONORA,2020,3,78256.0,82094
SONORA,2020,4,50796.0,53129
SONORA,2020,5,48043.0,51235
SONORA,2020,6,53654.0,56875
SONORA,2020,7,57979.0,61118
SONORA,2020,8,57019.0,59336
SONORA,2020,9,63669.0,66076
SONORA,2020,10,74329.0,76510
SONORA,2020,11,60708.0,62668
SONORA,2020,12,70494.0,72041
SONORA,2021,1,64828.0,66267
SONORA,2021,2,64807.0,66576
SONORA,2021,3,66992.0,68531
SONORA,2021,4,18533.0,19086
SONORA,2021,5,75227.0,76982
SONORA,2021,6,72902.0,74380
SONORA,2021,7,76341.0,77638
SONORA,2021,8,75420.0,76955
SONORA,2021,9,78210.0,80288
SONORA,2021,10,77750.0,79615
SONORA,2021,11,43176.0,44630
SONORA,2021,12,76460.0,78498
SONORA,2022,1,79768.0,81777
SONORA,2022,2,73979.0,76261
SONORA,2022,3,83718.0,85909
SONORA,2022,4,74146.0,76001
SONORA,2022,5,82108.0,84173
SONORA,2022,6,50189.0,51506
SONORA,2022,7,74795.0,77289
SONORA,2022,8,79759.0,82147
SONORA,2022,9,72734.0,75121
SONORA,2022,10,82545.0,85329
SONORA,2022,11,85853.0,88309
SONORA,2022,12,77800.0,79456
SONORA,2023,1,87790.0,89236
SONORA,2023,2,79133.0,81725
